source,source_type,url,author_or_company,title,text,published_at,country,category,need_type,pain_summary,current_workaround,payment_signal,pain_signal,saas_signal,fit_signal,score_authenticity,score_payment_intent,score_pain_strength,score_user_fit,score_saas_potential,total_score,reason,status,first_seen_at,last_seen_at,company,website,contact_page_or_public_contact,possible_offer,competitor,workflow,feature_request,potential_tester,important_update,evidence_url,evidence_text,buyer_type,deadline,cash_score,market_score,solo_fit,feedback,feedback_at,feedback_issue,validation_value,feedback_penalty,pain_cluster
hackernews,public_post,https://news.ycombinator.com/item?id=49718425,chrislusf,Alternatives to MinIO for single-node local S3,"Right. It takes full time to work on this. But I got help from a co-founder now. Actually, AI does help a lot to setup all variations of testing scenarios and uncover edge case bugs. It's more helpful than vibes. And you do need to be systematic to examine AI generated code. There are no shortcut for it.",2026-09-15T20:26:10Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,0,0,0,0.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49718425,"Right. It takes full time to work on this. But I got help from a co-founder now. Actually, AI does help a lot to setup all variations of testing scenarios and uncover edge case bugs. It's more helpful than vibes. And you do need to be systematic to examine AI generated code. There are no shortcut for it.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49718136,unscaled,Java 27,"Sure it does: https://github.com/uber-go/nilaway Not exactly the same solution as JSpecify, since it doesn't rely on annotations, but it's also more ergonomic. I'm not comparing this to ""null-restricted types"", since that's a draft JEP that hasn't made it even into a preview feature. Go also had multiple proposals for explicit nilability in types, and while they probably have less prospect of ever seeing the light of day compared to Project Valhalla, as things currently stand, Go is in the same position as Java: They are both extremely prone to NEPs out-of-the-box and they both have external tooling that can help you avoid them. Java null checkers have more comprehensive coverage potential compared to Go, but Go is the more ergonomic one here. You don't need a single extra annotation on your code.",2026-09-15T20:06:06Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,0,0,0,0.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49718136,"Sure it does: https://github.com/uber-go/nilaway Not exactly the same solution as JSpecify, since it doesn't rely on annotations, but it's also more ergonomic. I'm not comparing this to ""null-restricted types"", since that's a draft JEP that hasn't made it even into a preview feature. Go also had multiple proposals for explicit nilability in types, and while they probably have less prospect of ever seeing the light of day compared to Project Valhalla, as things currently stand, Go is in the same position as Java: They are both extremely prone to NEPs out-of-the-box and they both have external tooling that can help you avoid them. Java null checkers have more comprehensive coverage potential compared to Go, but Go is the more ergonomic one here. You don't need a single extra annotation on your code.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49717758,pron,Java 27,"> Which specific optimizations are you referring to? A JIT with speculative optimisation and a moving GC. There are two constraints in low-level languages that trump any of their performance goals, one technical and one a matter of preference. The technical limitation is that they must use stable pointers (because they need to be low-level and so having an FFI layer that separates ""hardware pointers"" from ""language pointers"", as we have in Java defeats their main purpose). This means that you need to translate data storage or code storage to hardware addresses, and that interferes with both moving collection and with JIT compilation. The other constraint is that low-level languages value worst-case performance over the average-case and even amortised performance. These languages prefer an operation (e.g. dynamic dispatch) to be slow as long as it's never too slow. With a JIT (and I describe more later), virtual dispatch can be super-fast almost all the time, but occassionally, you'll hit a trap because the speculation was wrong, and then you need to deoptimise and recompile. > In my experience, this is largely a myth; compared to Rust, you actually get even faster code right away. We wouldn't be doing it in the first place if it was a myth. In a low-level language, you can get very fast code if you do some manual optimisations, but they don't easily scale as the program grows and evolves, because they're viral. The two most basic examples are dynamic dispatch (which is the most general mechanism, which scales the best in terms of program evolution) and shared heap objects (again, the most general mechanism). These become more common and less easily avoided over time, and they're slow in low-level languages because of the constraints I mentioned. That low-level languages make it harder and harder to preserve good performance over time as they evolve and grow is a problem familiar to those who've worked for years on large software written in a low level language (as I have). The JVM was designed, among other things, to solve this performance problem in large programs. > JIT is effective for languages where the source code lacks sufficient information (dynamic typing, where anything can be null). A JIT can make such languages decently fast, but that's not how it's used in Java. In Java it is used for speculative optimisation, which allows far more aggressive optimisation than an AOT compiler can do. E.g. by default, Java inlines and specialises virtual calls 15 levels deep. An AOT compiler can't do that or its code will explode. We get around it with selective use of templates in C++ (or comptime in Zig), but it has to be selective, and it's viral.",2026-09-15T19:38:18Z,UNKNOWN,,website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,2,3,2,0,2.0,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,Propose a small paid pilot for: website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49717758,"> Which specific optimizations are you referring to? A JIT with speculative optimisation and a moving GC. There are two constraints in low-level languages that trump any of their performance goals, one technical and one a matter of preference. The technical limitation is that they must use stable pointers (because they need to be low-level and so having an FFI layer that separates ""hardware pointers"" from ""language pointers"", as we have in Java defeats their main purpose). This means that you need to translate data storage or code storage to hardware addresses, and that interferes with both moving collection and with JIT compilation. The other constraint is that low-level languages value worst-case performance over the average-case and even amortised performance. These languages prefer an operation (e.g. dynamic dispatch) to be slow as long as it's never too slow. With a JIT (and I describe more later), virtual dispatch can be super-fast almost all the time, but occassionally, you'll hit a trap because the speculation was wrong, and then you need to deoptimise and recompile. > In my experience, this is largely a myth; compared to Rust, you actually get even faster code right away. We wouldn't be doing it in the first place if it was a myth. In a low-level language, you can get very fast code if you do some manual optimisations, but they don't easily scale as the program grows and evolves, because they're viral. The two most basic examples are dynamic dispatch (which is the most general mechanism, which scales the best in terms of program evolution) and shared heap objects (again, the most general mechanism). These become more common and less easily avoided over time, and they're slow in low-level languages because of the constraints I mentioned. That low-level languages make it harder and harder to preserve good performance over time as they evolve and grow is a problem familiar to those who've worked for years on large software written in a low level language (as I have). The JVM was designed, among other things, to solve this performance problem in large programs. > JIT is effective for languages where the source code lacks sufficient information (dynamic typing, where anything can be null). A JIT can make such languages decently fast, but that's not how it's used in Java. In Java it is used for speculative optimisation, which allows far more aggressive optimisation than an AOT compiler can do. E.g. by default, Java inlines and specialises virtual calls 15 levels deep. An AOT compiler can't do that or its code will explode. We get around it with selective use of templates in C++ (or comptime in Zig), but it has to be selective, and it's viral.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49717733,legulere,How much of F-Droid is LLM generated?,"LLMs certainly can interpolate between information found in its training set vastly faster than humans can find similar code on GitHub and stack overflow (or in math papers). It's certainly a tool that can be used when programming. On the other hand also calculators help solve problems people have struggled with for millennia. It also doesn't mean that the end result is better than by hand. It's actually not, and that's the reason why you cannot replace programmers, because you need them to steer the LLMs for a good outcome. And even the answer to the question, if LLMs make us more productive as programmers long-term is not really clear",2026-09-15T19:35:51Z,UNKNOWN,,website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,1,0,2,2,0,1.0,"Rules v3; owner=False; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,Propose a small paid pilot for: website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49717733,"LLMs certainly can interpolate between information found in its training set vastly faster than humans can find similar code on GitHub and stack overflow (or in math papers). It's certainly a tool that can be used when programming. On the other hand also calculators help solve problems people have struggled with for millennia. It also doesn't mean that the end result is better than by hand. It's actually not, and that's the reason why you cannot replace programmers, because you need them to steer the LLMs for a good outcome. And even the answer to the question, if LLMs make us more productive as programmers long-term is not really clear",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49717718,toast0,US confirms for first time it has deployed space weapons,"> To actually do the hard thing that the trump admin wants, we need to send in boots on the ground. And even then, we've seen how totally ineffective that is with Iraq and Afghanistan. I don't think the trump admin has communicated its war aims, so it's pretty hard to evaluate what sort of deployment would be most effective at achieving them. US/allied boots on the ground (as part of combined arms) are pretty effective at invasion. They're not so effective in counter insurgency / counter terrorism / asymmetric war. It's hard to win an asymmetric war with violence if you're the powerful party; the opposition tends to be highly committed and you'd need to capture or kill enough fighters to reduce their capacity to fight and avoid driving recruitment. Negotiations and diplomacy can bring these conflicts to a close, but that's not really the domain of the boots on the ground; certainly boots on the ground can help or hinder diplomacy, but finding an agreement on peace terms isn't their role.",2026-09-15T19:35:02Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,0,0,0,0.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49717718,"> To actually do the hard thing that the trump admin wants, we need to send in boots on the ground. And even then, we've seen how totally ineffective that is with Iraq and Afghanistan. I don't think the trump admin has communicated its war aims, so it's pretty hard to evaluate what sort of deployment would be most effective at achieving them. US/allied boots on the ground (as part of combined arms) are pretty effective at invasion. They're not so effective in counter insurgency / counter terrorism / asymmetric war. It's hard to win an asymmetric war with violence if you're the powerful party; the opposition tends to be highly committed and you'd need to capture or kill enough fighters to reduce their capacity to fight and avoid driving recruitment. Negotiations and diplomacy can bring these conflicts to a close, but that's not really the domain of the boots on the ground; certainly boots on the ground can help or hinder diplomacy, but finding an agreement on peace terms isn't their role.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49717549,thinking_cactus,I can't stop thinking about Papua New Guinea,"I think this makes the common mistake that all ""primitive"" cultures have the exact same behavior -- I suppose you're not speaking from PNG right? (although likewise I have no such specific knowledge) As the article cites, in this specific place (and in many other similar cultures), I don't think there's motive to wage large scale wars or take large amounts of territory, that would justify something like raiding and wiping out other groups. I suppose that could happen in the huge number of other cultures, ones that had more centralized leadership or competing more unified cultures. The conflicts in the case of PNG might have been localized dispute over borders and such. In nonhuman animals, even in fierce disputes over territory and mating, killing is rare, because it's quite costly: you eliminate completely a healthy individual, and usually would run the risk of serious injury yourself, making both dying likely. Usually they e.g. resolve mating with displays of beauty/fitness, and territory with displays of force (chimpanzees for example have lots of display of force rituals, specially around selecting leadership, I believe) and sometimes non-lethal conflict (some species evolve apparatus just for this kind of conflict, e.g. antlers, so they can engage in conflict with low chance of injury). Since we're referring to human cultures, something distinct we have is memory and communication -- information can get out on reputation, behavior, etc. of a group. I think if a group just goes out and murders another in their sleep (which TBF is not so easy), then I imagine for example word would also go out of their actions and may get into trouble with other groups, I'm sure spiritual traditions would also have a say about it, in favor of some sort of ""spiritual revenge"". But I suppose it's difficult to generalize. I do think it's interesting to consider some forms of morality, or just metaphysical and logical understanding around ethics, as a kind of technology that enables people to live longer and enable more secure conditions, including preventing large scale conflict that can bring destruction on an industrial scale to entire societies (although misguided moral arguments ironically are also misused sometimes to enact destruction). Although I guess morality alone is not enough (because not everyone seems to internalize it well), and other mechanisms are also helpful to achieve more social stability. (Also of note is that there can be such thing as too much stability -- for example, for some new more interesting and maybe more worthwhile forms of culture to emerge, old ones have to be replaced, so stability should be balanced with cautious openness to new ideas, technologies, methods, peoples (ethnicity), cultures, ..., and worldviews -- of course, as long as change is in the direction of improving our lives collectively. For example in some cases religious fundamentalism advocates for an absolutist cultural stagnation; we just shouldn't need one group to murder another to spread about new things)",2026-09-15T19:24:19Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,0,0,0,0.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49717549,"I think this makes the common mistake that all ""primitive"" cultures have the exact same behavior -- I suppose you're not speaking from PNG right? (although likewise I have no such specific knowledge) As the article cites, in this specific place (and in many other similar cultures), I don't think there's motive to wage large scale wars or take large amounts of territory, that would justify something like raiding and wiping out other groups. I suppose that could happen in the huge number of other cultures, ones that had more centralized leadership or competing more unified cultures. The conflicts in the case of PNG might have been localized dispute over borders and such. In nonhuman animals, even in fierce disputes over territory and mating, killing is rare, because it's quite costly: you eliminate completely a healthy individual, and usually would run the risk of serious injury yourself, making both dying likely. Usually they e.g. resolve mating with displays of beauty/fitness, and territory with displays of force (chimpanzees for example have lots of display of force rituals, specially around selecting leadership, I believe) and sometimes non-lethal conflict (some species evolve apparatus just for this kind of conflict, e.g. antlers, so they can engage in conflict with low chance of injury). Since we're referring to human cultures, something distinct we have is memory and communication -- information can get out on reputation, behavior, etc. of a group. I think if a group just goes out and murders another in their sleep (which TBF is not so easy), then I imagine for example word would also go out of their actions and may get into trouble with other groups, I'm sure spiritual traditions would also have a say about it, in favor of some sort of ""spiritual revenge"". But I suppose it's difficult to generalize. I do think it's interesting to consider some forms of morality, or just metaphysical and logical understanding around ethics, as a kind of technology that enables people to live longer and enable more secure conditions, including preventing large scale conflict that can bring destruction on an industrial scale to entire societies (although misguided moral arguments ironically are also misused sometimes to enact destruction). Although I guess morality alone is not enough (because not everyone seems to internalize it well), and other mechanisms are also helpful to achieve more social stability. (Also of note is that there can be such thing as too much stability -- for example, for some new more interesting and maybe more worthwhile forms of culture to emerge, old ones have to be replaced, so stability should be balanced with cautious openness to new ideas, technologies, methods, peoples (ethnicity), cultures, ..., and worldviews -- of course, as long as change is in the direction of improving our lives collectively. For example in some cases religious fundamentalism advocates for an absolutist cultural stagnation; we just shouldn't need one group to murder another to spread about new things)",,,0,0,TOO_LARGE,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49717523,Forgeties79,Gemini 3.8 Live and 3.8 Live Extended Thinking,"> Grok No one is behind grok. It literally has ""be funny and irreverent when appropriate"" (whatever the hell ""when appropriate"" means for them) baked into the system prompt. To me, that is all you need to know about how useful it is. No serious people use it and the numbers bear it out tbh. It has the smallest market share of the ""big companies"" for a reason - and it's by a very, very large margin (~2.5% last I checked).",2026-09-15T19:22:38Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,0,0,0,0.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",SEEN,2026-09-16T01:25:30+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49717523,"> Grok No one is behind grok. It literally has ""be funny and irreverent when appropriate"" (whatever the hell ""when appropriate"" means for them) baked into the system prompt. To me, that is all you need to know about how useful it is. No serious people use it and the numbers bear it out tbh. It has the smallest market share of the ""big companies"" for a reason - and it's by a very, very large margin (~2.5% last I checked).",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49723533,zozbot234,Java 27,CPU utilization is a red herring. Unless you're doing heavy number crunching (which these days heavily favors GPUs) the practical bottleneck on CPU utilization for large general purpose programs is memory bandwidth. And moving GC is terrible for memory bandwidth compared to both Go-style concurrent GC (which doesn't have to do bulk moves) and manual memory management.,2026-09-16T08:26:21Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,1,0,2,0,0,0.6,"Rules v3; owner=False; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49723533,CPU utilization is a red herring. Unless you're doing heavy number crunching (which these days heavily favors GPUs) the practical bottleneck on CPU utilization for large general purpose programs is memory bandwidth. And moving GC is terrible for memory bandwidth compared to both Go-style concurrent GC (which doesn't have to do bulk moves) and manual memory management.,,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49723130,oxi113,"Pion, an agent designed to run any company autonomously","Yes, it's more like the people who agressively vibe-code and had lost interest in learning by doing, and instead are doing by vibecoding. I feel like they are starting to lose their technical ability. The big AI tech companies are still interviewing people on manual coding tasks and deep understand, which when you're vibe coding a lot, you tend to diverge from those skills, because it's just easier to use AI to ""help"" you a lot.",2026-09-16T07:25:12Z,UNKNOWN,,website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,2,2,0,1.4,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,Propose a small paid pilot for: website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49723130,"Yes, it's more like the people who agressively vibe-code and had lost interest in learning by doing, and instead are doing by vibecoding. I feel like they are starting to lose their technical ability. The big AI tech companies are still interviewing people on manual coding tasks and deep understand, which when you're vibe coding a lot, you tend to diverge from those skills, because it's just easier to use AI to ""help"" you a lot.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49723123,zhangchioulin,Show HN: LaunchPad – I built a Launchpad to replace macOS Apps,"Download URL: https://api.ihave.website/launchpad/download/macos I built a Mac app ""LaunchPad"", I has familiar Apple's Launchpad experience. Smooth trackpad gestures, and my LaunchPad is much more good to look. macOS's ""Apps"" can't organized App manually, it shipped with A-Z sort. in LaunchPad you can rearrange the apps as usual. And all features are free to try with no time limit. An optional one-time purchase license will be available later.",2026-09-16T07:24:21Z,UNKNOWN,,website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Small scoped service hypothesis,5,0,2,4,2,2.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=True; recurring/quantity=False; ad=True; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,Propose a small paid pilot for: website/development,UNKNOWN,"Smooth trackpad gestures, and my LaunchPad is much more good to look.",UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49723123,"Download URL: https://api.ihave.website/launchpad/download/macos I built a Mac app ""LaunchPad"", I has familiar Apple's Launchpad experience. Smooth trackpad gestures, and my LaunchPad is much more good to look. macOS's ""Apps"" can't organized App manually, it shipped with A-Z sort. in LaunchPad you can rearrange the apps as usual. And all features are free to try with no time limit. An optional one-time purchase license will be available later.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49723005,suprfnk,Introducing System One Models and Jev,"Need is a big word. Convenience is also a factor. We have 8 light buttons in our living room/dining room/kitchen space. It is very convenient to us that we have 1 button for turning all of them on/off at the door to upstairs (at night turn off all lights and go to bed upstairs, in the morning come downstairs and turn on all lights) - but also have 1 on/off button near our back door for when we leave/come home. Next to that: on/off toggles a schedule where the lights are bright and cold-ish by day, and low and warm by night without us having to manually adjust each light every hour or something. Again, need is a big word. But it's very convenient and pleasant.",2026-09-16T07:04:58Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,3,0,2,0,0,1.0,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49723005,"Need is a big word. Convenience is also a factor. We have 8 light buttons in our living room/dining room/kitchen space. It is very convenient to us that we have 1 button for turning all of them on/off at the door to upstairs (at night turn off all lights and go to bed upstairs, in the morning come downstairs and turn on all lights) - but also have 1 on/off button near our back door for when we leave/come home. Next to that: on/off toggles a schedule where the lights are bright and cold-ish by day, and low and warm by night without us having to manually adjust each light every hour or something. Again, need is a big word. But it's very convenient and pleasant.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49722901,wafflemaker,Ubuntu 26.10 completes transition to Rust-based coreutils,"Thanks to snap I've learned of Librewolf. Couldn't install non snap Firefox, so just got ff fork instead. Also, after a system update all PPAs (including Librewolf) got turned off, so I went like a year without updating the browser. Fun stuff. Also, snap is now partially fixed. It used to take all your drive space with old versions of snaps. You needed a special script to remove them automatically. Now there's no more than 2(?) old versions of snaps anytime. Progress! But not to complain too much, Ubuntu still kind of works. I moved my laptop to Fedora, and almost did it with the desktop, but learned of Librewolf. Should probably remove the fedora root and home at some point. Don't remember any issues that were not caused by me (other than snaps). Compared to Windows with it's auto updates when you need PC for sth critical, ads everywhere and this annoying way of installing software not from terminal and having to update it manually separate from system updates. Ubuntu did a lot for Linux, maybe more it's community than canonical, but it will always have a place in my heart.",2026-09-16T06:46:59Z,UNKNOWN,,website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Small scoped service hypothesis,5,0,2,4,2,2.6,"Rules v3; owner=True; buyer request=False; personal pain=False; concrete workflow=True; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,Propose a small paid pilot for: website/development,UNKNOWN,"Also, snap is now partially fixed.",UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49722901,"Thanks to snap I've learned of Librewolf. Couldn't install non snap Firefox, so just got ff fork instead. Also, after a system update all PPAs (including Librewolf) got turned off, so I went like a year without updating the browser. Fun stuff. Also, snap is now partially fixed. It used to take all your drive space with old versions of snaps. You needed a special script to remove them automatically. Now there's no more than 2(?) old versions of snaps anytime. Progress! But not to complain too much, Ubuntu still kind of works. I moved my laptop to Fedora, and almost did it with the desktop, but learned of Librewolf. Should probably remove the fedora root and home at some point. Don't remember any issues that were not caused by me (other than snaps). Compared to Windows with it's auto updates when you need PC for sth critical, ads everywhere and this annoying way of installing software not from terminal and having to update it manually separate from system updates. Ubuntu did a lot for Linux, maybe more it's community than canonical, but it will always have a place in my heart.",,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49722880,malmz,CSS-Tricks in Limbo,What low level code would that be? Position every element manually with JS and position: absolute? Flex and grid are the low level layout mechanics used for any responsive webapp. Even most native frameworks use the flexbox model.,2026-09-16T06:42:23Z,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Needs scope review,1,0,2,0,0,0.6,"Rules v3; owner=False; buyer request=False; personal pain=False; concrete workflow=False; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49722880,What low level code would that be? Position every element manually with JS and position: absolute? Flex and grid are the low level layout mechanics used for any responsive webapp. Even most native frameworks use the flexbox model.,,,0,0,UNKNOWN,,,,0,0,
hackernews,public_post,https://news.ycombinator.com/item?id=49722749,JdeBP,Ubuntu 26.10 completes transition to Rust-based coreutils,That's is famously not what 'dd' was designed to do. Its description in the original Unix 6th Edition manual was 'convert and copy a file'. It's infamous for people mis-remembering it as a disc copier when it was actually a file transcoding utility that understood EBCDIC and could re-block things.,2026-09-16T06:24:13Z,UNKNOWN,,website/development,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Insufficient recurring evidence,Small scoped service hypothesis,3,0,2,4,2,2.2,"Rules v3; owner=False; buyer request=False; personal pain=False; concrete workflow=True; recurring/quantity=False; ad=False; recruiter=False; negative=False. Scores are estimates, not verified purchase intent.",NEW,2026-09-16T08:30:27+00:00,2026-09-16T08:30:27+00:00,,,,Propose a small paid pilot for: website/development,UNKNOWN,Its description in the original Unix 6th Edition manual was 'convert and copy a file'.,UNKNOWN,UNKNOWN,False,https://news.ycombinator.com/item?id=49722749,That's is famously not what 'dd' was designed to do. Its description in the original Unix 6th Edition manual was 'convert and copy a file'. It's infamous for people mis-remembering it as a disc copier when it was actually a file transcoding utility that understood EBCDIC and could re-block things.,,,0,0,UNKNOWN,,,,0,0,
